SEQKEY;Response;Creative;Marketing Segment;CHANNEL
UB030795633;N;A;13;Web
UB0309350712;N;A;13;Direct Mail
UB0310044311;N;A;32;Web
UB0310429619;N;A;35;Direct Mail
UB0311623318;Y;A;1;Web
UB031211421;N;A;13;Web
UB0312149818;N;A;1;Email
UB031223145;N;A;13;Email
UB0312239711;Y;A;13;Web
UB031268362;N;A;13;Web
UB0312969910;N;A;1;Web
UB0313003615;N;A;35;Email
UB031306303;N;A;13;Email
UB0313218018;N;A;13;Web
UB031359287;N;A;35;Email
UB0313718918;N;A;35;Direct Mail
UB0315474710;N;A;13;Email
UB0315636119;N;A;13;Web
UB031587634;N;A;13;Email
UB031600413;N;A;13;Email
UB0316570114;Y;A;13;Direct Mail
UB031665357;N;A;35;Email
UB031680692;N;A;35;Direct Mail
UB0317059413;N;A;13;Email
UB0317123815;N;A;32;Email
UB0319246513;N;A;35;Email
UB031954352;N;A;35;Email
UB0320004512;N;A;35;Direct Mail
UB0320073019;N;A;13;Direct Mail
UB032046418;N;A;13;Direct Mail
UB0320541615;N;A;13;Web
UB0320618220;N;A;35;Web
UB032088406;N;A;13;Email
UB032103336;N;A;35;Email
UB0321048115;N;A;13;Direct Mail
UB032110344;N;A;35;Direct Mail
UB0321430111;N;A;13;Email
UB0323579316;N;A;35;Direct Mail
UB0323838310;N;A;35;Email
UB0323863113;N;A;35;Direct Mail
UB032435579;N;A;35;Email
UB032576234;N;A;13;Email
UB0325879517;N;A;35;Web
UB032654694;N;A;13;Email
UB0327399218;N;A;35;Direct Mail
UB0327607813;Y;A;13;Web
UB0328671318;N;A;35;Direct Mail
UB032885458;N;A;35;Email
UB0329163011;N;A;13;Email
UB0329471710;N;A;35;Direct Mail
UB0329570612;N;A;35;Email
UB0329941920;N;A;54;Direct Mail
UB0330058919;N;A;13;Direct Mail
UB0330171017;N;A;35;Direct Mail
UB0330535610;N;A;13;Web
UB0331848211;N;A;31;Email
UB0332661814;N;A;13;Direct Mail
UB0332995019;N;A;13;Email
UB0333407520;N;A;1;Email
UB0333469513;N;A;35;Email
UB0333482810;N;A;35;Email
UB0333654213;N;A;35;Direct Mail
UB0333788813;Y;A;1;Email
UB033379531;N;A;1;Email
UB0333894412;N;A;13;Email
UB033404601;N;A;13;Direct Mail
UB0334340710;N;A;13;Email
UB0334375319;N;A;13;Email
UB0334564214;Y;A;13;Direct Mail
UB0334601215;N;A;13;Email
UB033484309;N;A;7;Web
UB0334916416;N;A;13;Direct Mail
UB0334952916;N;A;13;Web
UB0335001410;N;A;7;Direct Mail
UB0335230914;N;A;35;Email
UB033569206;N;A;54;Email
UB0337552410;N;A;13;Email
UB033768297;N;A;35;Email
UB033771326;N;A;13;Direct Mail
UB0337819716;N;A;35;Direct Mail
UB033811675;Y;A;1;Direct Mail
UB0338397314;N;A;35;Email
UB0338681010;Y;A;13;Direct Mail
UB0338855013;N;A;13;Email
UB0339015020;N;A;13;Web
UB0339267711;N;A;35;Web
UB033942281;N;A;35;Email
UB034029226;N;A;35;Email
UB034066344;N;A;35;Email
UB0341367119;N;A;35;Email
UB0342294618;N;A;35;Email
UB0343027915;N;A;13;Direct Mail
UB0343749813;N;A;13;Web
UB034379694;N;A;33;Email
UB034509627;N;A;32;Email
UB0345530017;N;A;10;Email
UB0345552419;N;A;1;Direct Mail
UB0346412018;N;A;32;Email
UB0346664610;N;A;54;Email
UB0347647019;N;A;7;Email
UB0348106611;N;A;13;Web
UB0348715410;N;A;13;Email
UB0348946512;N;A;13;Email
UB034929728;N;A;13;Email
UB0350041010;N;A;10;Web
UB035059632;N;A;1;Direct Mail
UB0351186220;N;A;13;Direct Mail
UB035137027;N;A;13;Email
UB0352281019;N;A;10;Email
UB035296584;N;A;35;Web
UB035321657;N;A;35;Email
UB035349974;Y;A;10;Email
UB035368108;Y;A;10;Email
UB0354018411;N;A;10;Email
UB0354667814;N;A;13;Direct Mail
UB0354876520;Y;A;13;Web
UB0355706311;N;A;13;Email
UB035590282;N;A;13;Email
UB035737308;N;A;35;Email
UB0357689912;N;A;7;Email
UB035811541;Y;A;13;Direct Mail
UB0358158418;N;A;13;Direct Mail
UB0358435611;N;A;13;Web
UB0358441418;N;A;13;Email
UB0358626014;N;A;13;Web
UB0358657516;N;A;13;Web
UB0359345619;N;A;35;Email
UB0359809111;N;A;13;Direct Mail
UB035996025;N;A;13;Email
UB036029191;N;A;13;Email
UB036036779;N;A;9;Direct Mail
UB036047908;N;A;13;Email
UB036051025;N;A;13;Web
UB0362744511;Y;A;13;Web
UB0362935911;N;A;13;Email
UB0363114017;N;A;13;Direct Mail
UB036379642;N;A;13;Email
UB0364894617;N;A;35;Direct Mail
UB0365075120;N;A;35;Web
UB036516926;N;A;35;Email
UB0365407616;N;A;35;Email
UB036603544;N;A;35;Email
UB036646533;N;A;13;Web
UB036657343;N;A;35;Email
UB036719223;N;A;54;Email
UB036739029;N;A;7;Web
UB0367678010;N;A;13;Email
UB036832085;N;A;9;Email
UB0368501319;N;A;9;Web
UB0371071216;N;A;13;Direct Mail
UB037129736;N;A;13;Direct Mail
UB0371575215;N;A;13;Email
UB037215947;N;A;35;Web
UB037244734;N;A;13;Email
UB0372976113;N;A;13;Email
UB0373644418;N;A;13;Email
UB037431761;N;A;35;Email
UB0374600517;N;A;35;Email
UB0374853013;N;A;13;Email
UB037501303;N;A;13;Email
UB037503209;N;A;13;Email
UB0375121118;Y;A;13;Web
UB037519064;N;A;13;Email
UB0375533712;N;A;13;Email
UB037633156;N;A;35;Web
UB037710371;N;A;35;Email
UB037749086;N;A;35;Email
UB0378514414;N;A;35;Direct Mail
UB037899712;N;A;13;Email
UB0379274414;N;A;35;Email
UB0379799019;N;A;35;Email
UB037989159;N;A;35;Web
UB038004308;N;A;35;Email
UB0380608013;N;A;35;Web
UB0380843313;N;A;13;Direct Mail
UB0381059510;N;A;13;Direct Mail
UB038187887;N;A;35;Direct Mail
UB0381968714;N;A;35;Email
UB038246951;N;A;35;Direct Mail
UB038250494;N;A;13;Direct Mail
UB0382646815;N;A;13;Web
UB0382683118;N;A;13;Web
UB038326809;N;A;35;Web
UB0383314214;N;A;13;Direct Mail
UB0383499111;N;A;35;Direct Mail
UB0384362020;N;A;35;Direct Mail
UB0385014616;N;A;34;Web
UB0385724020;N;A;34;Email
UB0385934512;N;A;13;Email
UB0385952716;N;A;13;Web
UB0386311519;N;A;13;Email
UB0386389120;N;A;13;Direct Mail
UB0386391720;Y;A;13;Email
UB0387209015;N;A;9;Direct Mail
UB0387623214;N;A;34;Direct Mail
UB0388451720;N;A;13;Web
UB0388520916;N;A;13;Email
UB038857129;N;A;35;Direct Mail
UB0389028218;N;A;13;Email
UB038924111;N;A;35;Direct Mail
UB0389843412;N;A;13;Web
UB0389931715;N;A;35;Web
UB0390521311;N;A;9;Direct Mail
UB0390562714;N;A;34;Web
UB039062788;N;A;35;Email
UB039072682;N;A;35;Direct Mail
UB039076074;N;A;13;Email
UB0390770616;N;A;13;Direct Mail
UB0391135120;N;A;35;Email
UB0392281213;N;A;35;Email
UB039254846;N;A;35;Web
UB039405904;N;A;35;Email
UB0394141619;N;A;9;Direct Mail
UB0394342019;N;A;35;Email
UB0395162119;N;A;13;Email
UB0395495516;N;A;13;Direct Mail
UB0395685110;N;A;13;Email
UB0395823813;N;A;13;Email
UB039600283;N;A;13;Email
UB0396365919;N;A;13;Email
UB0396739515;N;A;9;Email
UB0396783317;N;A;35;Email
UB0397685910;Y;A;10;Email
UB0397713920;N;A;35;Email
UB039930521;N;A;13;Email
UB0402176214;Y;A;33;Email
UB0403672913;N;A;9;Email
UB040416049;N;A;35;Web
UB040416205;N;A;35;Email
UB0404365910;N;A;9;Email
UB0404511813;N;A;35;Direct Mail
UB040537738;N;A;35;Email
UB0405767519;N;A;9;Email
UB040671202;N;A;13;Email
UB0407105613;Y;A;13;Web
UB040816186;N;A;13;Direct Mail
UB040878629;Y;A;13;Web
UB0408821714;Y;A;10;Email
UB0409115313;N;A;56;Web
UB0409148412;N;A;13;Email
UB040933329;N;A;10;Direct Mail
UB0411061512;N;A;35;Email
UB6501875612;N;B;7;Web
UB650237319;N;B;7;Email
UB650244166;Y;B;1;Direct Mail
UB6502711214;N;B;7;Email
UB6503896015;N;B;10;Web
UB650555925;N;B;54;Direct Mail
UB6506664919;N;B;7;Email
UB650710037;N;B;54;Web
UB650941619;N;B;10;Email
UB6509685111;N;B;7;Direct Mail
UB651129638;Y;B;1;Web
UB6511471210;N;B;1;Email
UB651162201;Y;B;1;Email
UB6511728511;Y;B;1;Direct Mail
UB651333084;N;B;1;Web
UB651440328;N;B;1;Email
UB6517284320;N;B;10;Web
UB6521247416;N;B;7;Direct Mail
UB6521418116;N;B;7;Email
UB6522466918;N;B;54;Email
UB6527055513;N;B;54;Direct Mail
UB6528171911;N;B;54;Direct Mail
UB6528183416;Y;B;54;Web
UB652825928;N;B;54;Direct Mail
UB652924358;N;B;54;Email
UB652971119;N;B;54;Email
UB653166899;N;B;10;Direct Mail
UB6533245416;N;B;1;Direct Mail
UB6536050516;N;B;54;Email
UB653676178;Y;B;54;Email
UB6536770816;N;B;54;Web
UB6536829212;N;B;54;Email
UB653685407;Y;B;1;Web
UB653923678;N;B;54;Web
UB6539447018;N;B;54;Email
UB6539522018;N;B;7;Direct Mail
UB6539529514;N;B;7;Email
UB6540624115;Y;B;54;Direct Mail
UB654101772;N;B;7;Web
UB6543601620;N;B;1;Direct Mail
UB654387983;N;B;7;Email
UB6545091816;N;B;1;Web
UB654644977;N;B;7;Email
UB6547804212;N;B;1;Web
UB6550789914;N;B;1;Direct Mail
UB6550846720;N;B;7;Email
UB6551771613;N;B;1;Direct Mail
UB6558622411;N;B;54;Direct Mail
UB656078144;N;B;54;Direct Mail
UB6561053720;N;B;10;Email
UB656546831;N;B;7;Direct Mail
UB656807463;N;B;10;Direct Mail
UB657027892;N;B;7;Direct Mail
UB657043718;Y;B;7;Web
UB657182643;N;B;54;Direct Mail
UB657291707;N;B;7;Email
UB6573132516;N;B;7;Web
UB6573140812;N;B;7;Web
UB6573376810;N;B;10;Email
UB6573736315;N;B;10;Email
UB6575297419;N;B;1;Web
UB6577473912;N;B;1;Direct Mail
UB657754707;N;B;54;Email
UB657765107;N;B;1;Direct Mail
UB6578127018;N;B;1;Web
UB658183619;N;B;54;Email
UB658329416;N;B;10;Email
UB6583668610;N;B;54;Email
UB6584709712;N;B;54;Email
UB658479072;N;B;54;Email
UB658498796;N;B;10;Email
UB658574684;N;B;1;Direct Mail
UB658600827;N;B;54;Email
UB658616928;N;B;54;Direct Mail
UB6588178117;N;B;1;Direct Mail
UB6588194814;N;B;10;Direct Mail
UB659048802;N;B;10;Email
UB6590581217;N;B;10;Direct Mail
UB6591585216;N;B;54;Direct Mail
UB659294166;N;B;10;Email
UB6593247712;N;B;1;Direct Mail
UB659414869;N;B;54;Email
UB6594307811;N;B;54;Direct Mail
UB6595186512;N;B;10;Web
UB659556765;N;B;54;Email
UB6596475115;N;B;54;Email
UB6600272620;N;B;1;Email
UB660200331;N;B;1;Direct Mail
UB6603045311;N;B;54;Email
UB6603210319;N;B;54;Web
UB6603341620;N;B;10;Direct Mail
UB660411461;N;B;7;Email
UB660417165;N;B;1;Email
UB660483983;Y;B;54;Web
UB6604841417;N;B;54;Email
UB6604932116;Y;B;1;Direct Mail
UB660518061;N;B;54;Direct Mail
UB660655824;N;B;1;Web
UB660793109;N;B;10;Email
UB6610410015;N;B;54;Email
UB6611271511;N;B;7;Direct Mail
UB6615147313;N;B;54;Direct Mail
UB661555995;N;B;54;Direct Mail
UB661584459;N;B;54;Direct Mail
UB6616140711;N;B;10;Web
UB661912897;N;B;1;Email
UB6621032915;N;B;7;Email
UB662104513;Y;B;1;Direct Mail
UB662152947;N;B;54;Web
UB6621732412;N;B;7;Direct Mail
UB6624202519;N;B;54;Email
UB6625036616;N;B;1;Email
UB6625042419;N;B;1;Web
UB662620646;N;B;1;Direct Mail
UB662758922;N;B;10;Web
UB6628109818;N;B;10;Email
UB662905524;N;B;10;Email
UB6629641915;N;B;54;Direct Mail
UB663032076;N;B;54;Email
UB663169857;N;B;54;Email
UB6631984912;N;B;1;Direct Mail
UB6632848518;N;B;54;Email
UB6633808820;N;B;1;Email
UB663503723;N;B;10;Email
UB663523946;N;B;10;Email
UB6635358220;N;B;54;Email
UB6635620515;N;B;1;Web
UB663587978;N;B;1;Web
UB663821511;N;B;10;Web
UB6639160815;N;B;10;Email
UB6639411516;N;B;54;Email
UB6641973012;N;B;7;Web
UB664214626;N;B;7;Direct Mail
UB664661944;N;B;54;Direct Mail
UB6649720719;N;B;1;Web
UB6650364015;Y;B;1;Direct Mail
UB665118666;N;B;54;Email
UB6653245815;N;B;7;Direct Mail
UB665470196;N;B;54;Email
UB6655221716;N;B;7;Email
UB6656381814;N;B;7;Email
UB6656542516;N;B;7;Direct Mail
UB6661032014;N;B;10;Direct Mail
UB6662137618;N;B;7;Direct Mail
UB666856031;N;B;54;Email
UB667082649;N;B;54;Web
UB6672278620;N;B;54;Web
UB667252762;N;B;7;Direct Mail
UB667296331;N;B;54;Direct Mail
UB667472966;N;B;10;Direct Mail
UB667740432;N;B;1;Email
UB6678219415;N;B;7;Email
UB6678822517;N;B;1;Email
UB668049157;N;B;54;Direct Mail
UB6680629013;N;B;54;Direct Mail
UB668076609;N;B;1;Email
UB668184447;N;B;54;Direct Mail
UB668222975;N;B;1;Direct Mail
UB6685732718;N;B;7;Email
UB668667245;N;B;54;Email
UB668741571;N;B;54;Direct Mail
UB6687418120;N;B;54;Email
UB6688010517;N;B;1;Web
UB6689673911;N;B;54;Email
UB669040206;N;B;1;Web
UB6690605819;N;B;1;Direct Mail
UB669166778;N;B;54;Direct Mail
UB669228997;N;B;54;Direct Mail
UB6693379714;N;B;10;Email
UB669552536;N;B;1;Direct Mail
UB669639768;N;B;7;Direct Mail
UB6700059614;N;B;54;Web
UB6700082819;N;B;54;Direct Mail
UB6703247417;N;B;54;Web
UB6704753014;N;B;1;Email
UB670481169;N;B;54;Direct Mail
UB6705147414;N;B;1;Email
UB6705879217;N;B;7;Web
UB6706398216;N;B;7;Email
UB6706493111;N;B;54;Email
UB6707291812;N;B;54;Direct Mail
UB671005118;N;B;7;Direct Mail
UB6710368917;N;B;1;Email
UB671057595;N;B;7;Email
UB671118806;N;B;1;Web
UB6711967715;N;B;7;Email
UB6712099813;N;B;1;Email
UB6714747011;N;B;1;Direct Mail
UB6715047411;Y;B;1;Email
UB6715522614;Y;B;1;Web
UB6717090219;Y;B;1;Email
UB6717150418;Y;B;1;Email
UB6718756712;N;B;10;Direct Mail
UB6720940319;N;B;54;Web
UB6721115112;N;B;10;Web
UB672134626;N;B;54;Email
UB6722935113;N;B;54;Email
UB672329834;N;B;54;Email
UB6723594510;N;B;1;Direct Mail
UB672484433;N;B;1;Email
UB6727364920;N;B;10;Email
UB6729079120;N;B;10;Email
UB673339481;N;B;7;Email
UB6734606416;N;B;7;Web
UB673536567;N;B;54;Email
UB6735539617;N;B;54;Web
UB673663102;N;B;54;Email
UB6736935518;N;B;10;Web
UB673718804;N;B;1;Web
UB6738009714;N;B;54;Email
UB6738544311;N;B;7;Email
UB6740660320;N;B;54;Direct Mail
UB674240854;N;B;54;Email
UB6743924020;N;B;1;Email
UB674547852;N;B;7;Email
UC000127736;N;C;15;Email
UC0001698019;N;C;1;Email
UC000337879;Y;C;16;Direct Mail
UC000461931;N;C;1;Direct Mail
UC0006162216;N;C;16;Email
UC000659958;N;C;17;Email
UC0007200920;N;C;14;Email
UC000763988;N;C;54;Email
UC0008868211;N;C;54;Email
UC0010800111;N;C;17;Email
UC0012022012;N;C;58;Email
UC0013639020;N;C;54;Email
UC001444773;N;C;58;Email
UC0016816113;N;C;16;Direct Mail
UC001857106;Y;C;7;Email
UC002423882;N;C;4;Email
UC002646551;N;C;7;Email
UC0027594112;N;C;4;Email
UC002777079;N;C;4;Direct Mail
UC0027993514;N;C;58;Email
UC0028406717;N;C;1;Email
UC0029213620;N;C;17;Email
UC0029428019;N;C;1;Direct Mail
UC003425506;N;C;4;Direct Mail
UC003466924;N;C;58;Email
UC003479063;N;C;4;Email
UC003535734;N;C;58;Direct Mail
UC003566344;Y;C;4;Direct Mail
UC003765589;N;C;11;Web
UC003855593;N;C;11;Web
UC0038841310;N;C;1;Email
UC004170899;N;C;1;Direct Mail
UC0042179214;N;C;11;Email
UC004237074;N;C;58;Email
UC0042530614;N;C;11;Web
UC004302311;N;C;4;Direct Mail
UC0044552816;N;C;54;Email
UC0047606915;N;C;54;Email
UC004932476;N;C;4;Email
UC0051070112;N;C;4;Email
UC005163936;Y;C;11;Web
UC0054216714;Y;C;1;Direct Mail
UC0054593913;N;C;1;Email
UC0054904816;Y;C;54;Email
UC005538345;N;C;17;Direct Mail
UC0055780120;N;C;54;Web
UC0056722218;N;C;4;Email
UC0057376610;N;C;54;Direct Mail
UC0060053618;N;C;54;Email
UC006116738;N;C;54;Email
UC0061964318;N;C;54;Email
UC0062658015;N;C;16;Direct Mail
UC006292798;N;C;54;Email
UC006304268;N;C;58;Email
UC0064973116;N;C;54;Direct Mail
UC0065644714;N;C;58;Email
UC006678819;N;C;54;Email
UC006719905;N;C;15;Direct Mail
UC0068232818;N;C;15;Email
UC0069273112;N;C;15;Web
UC007118536;N;C;54;Email
UC007123157;N;C;17;Direct Mail
UC007391699;N;C;54;Web
UC007568829;N;C;7;Direct Mail
UC007625264;N;C;16;Web
UC008127435;N;C;54;Direct Mail
UC0082372411;N;C;15;Email
UC0084409215;N;C;14;Web
UC0085293915;N;C;54;Web
UC008551146;N;C;16;Web
UC008555366;N;C;54;Web
UC0085570012;N;C;11;Direct Mail
UC0086849711;N;C;7;Email
UC008716245;N;C;54;Direct Mail
UC008826887;N;C;14;Direct Mail
UC0090842618;N;C;11;Web
UC0094261514;N;C;15;Direct Mail
UC009427142;N;C;11;Direct Mail
UC009427488;N;C;11;Direct Mail
UC009709396;N;C;7;Direct Mail
UC0099578717;N;C;7;Direct Mail
UC0100084320;N;C;14;Direct Mail
UC010076817;N;C;11;Direct Mail
UC010263439;N;C;14;Web
UC0103686218;N;C;11;Direct Mail
UC010438844;N;C;14;Email
UC0104558210;N;C;11;Email
UC0106853517;Y;C;54;Web
UC010924444;N;C;7;Direct Mail
UC0111200219;N;C;1;Email
UC0111826420;N;C;7;Web
UC0112708319;Y;C;16;Web
UC011869312;N;C;54;Direct Mail
UC012038199;Y;C;16;Email
UC012327929;N;C;54;Direct Mail
UC0124607316;N;C;54;Web
UC0124664415;N;C;14;Email
UC0126950518;N;C;1;Email
UC012751068;N;C;15;Email
UC0127650016;Y;C;7;Direct Mail
UC012917159;N;C;56;Email
UC0130578816;N;C;56;Direct Mail
UC0132371612;N;C;16;Email
UC0137456016;N;C;1;Direct Mail
UC014030137;N;C;56;Direct Mail
UC0140405212;N;C;1;Web
UC014312616;N;C;7;Direct Mail
UC0143695515;Y;C;1;Email
UC0146267017;N;C;16;Email
UC014641631;N;C;15;Email
UC014643463;Y;C;16;Direct Mail
UC0148129011;N;C;56;Email
UC014841203;N;C;15;Email
UC015270847;N;C;15;Email
UC0152773820;N;C;16;Direct Mail
UC0153662214;N;C;14;Email
UC0157439117;N;C;1;Web
UC015939387;N;C;15;Direct Mail
UC0160216811;Y;C;16;Web
UC016068397;N;C;7;Email
UC0160695318;N;C;15;Email
UC0161319910;N;C;15;Email
UC0161410611;N;C;15;Direct Mail
UC0161928713;N;C;15;Email
UC0162718111;N;C;16;Direct Mail
UC0162975711;N;C;16;Email
UC0166962115;N;C;16;Web
UC016704624;N;C;16;Email
UC0167066018;N;C;16;Email
UC0169475113;N;C;15;Direct Mail
UC0170003811;N;C;15;Direct Mail
UC017292432;N;C;1;Direct Mail
UC017339308;N;C;5;Email
UC0173549719;N;C;5;Email
UC017495223;N;C;5;Email
UC017775157;N;C;5;Direct Mail
UC017820939;N;C;16;Direct Mail
UC017923574;N;C;54;Email
UC0180881515;N;C;16;Email
UC018095571;N;C;16;Direct Mail
UC0181459914;N;C;16;Email
UC018165296;N;C;16;Web
UC0182688219;N;C;16;Direct Mail
UC0182846617;N;C;5;Email
UC0185793716;N;C;15;Email
UC0185912318;N;C;15;Email
UC018618309;N;C;5;Web
UC0186321612;N;C;15;Email
UC018761191;N;C;11;Email
UC018773808;N;C;15;Direct Mail
UC0191661820;N;C;11;Direct Mail
UC019183587;N;C;11;Email
UC0194008919;N;C;11;Email
UC019731302;N;C;11;Email
UC0197585319;N;C;17;Email
UC0198012715;N;C;11;Email
UC0199592718;N;C;14;Web
UC0203709118;N;C;17;Direct Mail
UC020377114;N;C;16;Email
UC0204076414;N;C;11;Direct Mail
UC020417543;N;C;16;Email
UC020451513;N;C;16;Direct Mail
UC0204679514;N;C;16;Email
UC0204853614;N;C;16;Email
UC020537677;N;C;16;Email
UC020653731;N;C;1;Direct Mail
UC020727833;N;C;11;Direct Mail
UC020939534;N;C;54;Email
UC020978892;Y;C;1;Direct Mail
UC0212192920;N;C;15;Direct Mail
UC021239824;N;C;14;Direct Mail
UC021402187;N;C;7;Web
UC021444267;N;C;54;Direct Mail
UC0214840114;N;C;54;Web
UC021570482;N;C;11;Direct Mail
UC021616932;N;C;54;Direct Mail
UC021819491;N;C;1;Email
UC021873348;N;C;15;Web
UC0219540213;N;C;17;Email
UC0220157218;N;C;11;Direct Mail
UC0220162216;N;C;11;Email
UC0220613410;Y;C;17;Direct Mail
UC0221854320;N;C;15;Email
UC022296803;N;C;16;Direct Mail
UC022307121;N;C;16;Email
UC0223136313;N;C;16;Email
UC0223265016;N;C;16;Email
UC022399455;Y;C;54;Web
UC022458844;N;C;17;Direct Mail
UC0225370616;N;C;54;Email
UC022570536;N;C;16;Web
UC022922259;N;C;16;Direct Mail
UC0230682715;N;C;17;Email
UC0233024920;N;C;7;Web
UC0233479518;N;C;17;Web
UC0233692315;N;C;15;Email
UC023619626;N;C;15;Direct Mail
UC023693533;N;C;54;Direct Mail
UC023714259;N;C;17;Direct Mail
UC023748412;N;C;17;Email
UC023797668;Y;C;54;Email
UC0238150719;N;C;54;Direct Mail
UC023846677;N;C;15;Direct Mail
UC024153059;N;C;15;Direct Mail
UC0245024511;N;C;15;Direct Mail
UC024734868;N;C;7;Direct Mail
UC024839727;N;C;7;Direct Mail
UC024908119;N;C;7;Direct Mail
UC0251683911;N;C;14;Web
UC025204357;N;C;54;Email
UC0252050015;N;C;54;Direct Mail
UC0252928714;N;C;16;Email
UC0255046519;N;C;16;Direct Mail
UC025520659;N;C;16;Direct Mail
UC0256966316;N;C;16;Direct Mail
UC0257246913;N;C;15;Direct Mail
UC0257256811;N;C;16;Direct Mail
UC025738896;N;C;17;Direct Mail
UC025740449;N;C;14;Web
UC0258879617;N;C;54;Direct Mail
UC026346817;N;C;11;Email
UC026628982;N;C;17;Direct Mail
UC026824663;N;C;54;Direct Mail
UC0268835618;N;C;11;Direct Mail
UC026901626;Y;C;11;Web
UC0269167314;N;C;1;Web
UC026988436;N;C;11;Web
UC027056973;N;C;1;Direct Mail
UC027134938;N;C;54;Email
UC0271987018;N;C;1;Web
UC0272653718;N;C;1;Email
UC0275002410;N;C;14;Email
UC0276300110;N;C;54;Email
UC0277098019;N;C;1;Email
UC0277375220;N;C;54;Direct Mail
UC0278385012;N;C;1;Direct Mail
UC0279584716;N;C;54;Direct Mail
UC0280198314;N;C;7;Web
UC0285277017;Y;C;54;Email
UC0287425318;N;C;17;Email
UC0288367610;N;C;14;Web
UC029079134;N;C;54;Direct Mail
UC0291949616;N;C;17;Email
UC029265907;N;C;54;Direct Mail
UC029430258;N;C;14;Web
UC0294597018;Y;C;1;Direct Mail
UC0299990219;N;C;17;Email
UC0300225016;N;C;1;Direct Mail
UC030104368;N;C;54;Email
UC0302936018;N;C;17;Email
UC0305705614;N;C;17;Email
UC0306670118;N;C;11;Direct Mail
UC030845309;N;C;1;Direct Mail
UC030856853;N;C;11;Email
UC0314442517;N;C;7;Direct Mail
UC031504303;N;C;7;Web
UC031580789;N;C;7;Email
UC0318992515;N;C;17;Web
UC0319641711;N;C;54;Web
UC0323703915;N;C;14;Email
UC032470539;N;C;7;Web
UC0328758811;N;C;7;Email
UC032977515;N;C;54;Web
UC0331496015;N;C;1;Email
UC0335218420;N;C;17;Email
UC0335243210;N;C;1;Direct Mail
UC0335564110;N;C;17;Direct Mail
UC033585537;N;C;7;Email
UC033903661;N;C;1;Email
UC0340294810;N;C;15;Web
UC034274402;Y;C;16;Web
UC034561004;N;C;54;Direct Mail
UC034661332;N;C;1;Direct Mail
UC034670811;N;C;11;Direct Mail
UC0347456615;N;C;15;Web
UC0348429211;Y;C;1;Email
UC0348594316;N;C;1;Web
UC034941681;N;C;11;Direct Mail
UC035547712;N;C;56;Email
UC035581866;N;C;56;Web
UC0356308717;N;C;54;Email
UC0359364719;N;C;54;Direct Mail
UC0359671516;N;C;56;Web
UC0359868718;N;C;54;Email
UC036004919;N;C;54;Email
UC0360251311;N;C;54;Web
UC0360467513;N;C;7;Direct Mail
UC036078273;N;C;14;Email
UC036094501;N;C;14;Web
UC036203581;N;C;56;Email
UC0364297212;N;C;56;Email
UC0364480412;N;C;56;Direct Mail
UC0365750911;N;C;54;Email
UC0367458711;N;C;54;Email
UC037051592;N;C;14;Web
UC0371090213;N;C;54;Email
UC037542318;N;C;7;Direct Mail
UC037655341;N;C;1;Email
UC0377181310;N;C;7;Direct Mail
UC0378632411;N;C;14;Direct Mail
UC037912333;N;C;7;Web
UC0379295911;N;C;7;Web
UC0380061214;N;C;7;Direct Mail
UC038082352;N;C;54;Email
UC038228302;N;C;11;Web
UC0382459619;N;C;11;Direct Mail
UC038521341;N;C;11;Direct Mail
UC0386051714;N;C;14;Email
UC038736501;N;C;14;Email
UC0390076811;N;C;1;Direct Mail
UC039164005;N;C;1;Direct Mail
UC0396374112;N;C;11;Direct Mail
UC039897469;Y;C;1;Web
UC0404354311;N;C;5;Email
UC040529738;N;C;7;Email
UC0406973815;N;C;5;Direct Mail
UC0407152810;N;C;5;Email
UC040804205;N;C;5;Direct Mail
UC040865677;N;C;7;Direct Mail
UC0409568315;N;C;14;Email
UC0410087112;N;C;57;Email
UC041043526;N;C;57;Email
UC041111004;N;C;14;Direct Mail
UC041142036;N;C;54;Direct Mail
UC0413516613;N;C;54;Email
UC0414244416;N;C;14;Web
UC041529222;N;C;54;Email
UC041610719;N;C;5;Email
UC041659089;N;C;54;Direct Mail
UC041681189;N;C;5;Email
UC041741088;N;C;7;Direct Mail
UC041784899;N;C;5;Web
UC0420477219;N;C;5;Direct Mail
UC042058864;N;C;14;Web
UC0421162912;N;C;11;Email
UC042125699;N;C;11;Email
UC042266191;Y;C;7;Direct Mail
UC0422720313;N;C;54;Direct Mail
UC042329898;Y;C;5;Direct Mail
UC042551969;N;C;1;Direct Mail
UC0426105316;N;C;5;Direct Mail
UC042704683;N;C;14;Email
UC042763254;Y;C;1;Direct Mail
UC042889579;N;C;1;Email
UC0428989813;N;C;7;Web
UC0433196311;Y;C;1;Email
UC043727855;N;C;1;Direct Mail
UC043801432;N;C;5;Direct Mail
UC043868015;N;C;1;Email
UC0438905215;N;C;5;Direct Mail
UC044109732;N;C;7;Web
UC0442490916;N;C;54;Web
UC0442776114;Y;C;11;Web
UC044407152;N;C;1;Direct Mail
UC0444849410;N;C;1;Email
UC0447277516;Y;C;11;Direct Mail
UC0449612117;N;C;57;Direct Mail
UC0450032810;N;C;1;Web
UC045048906;N;C;57;Email
UC0452910315;N;C;1;Direct Mail
UC0457824118;N;C;11;Web
UC0458890117;N;C;14;Email
UC046148306;N;C;54;Direct Mail
UC0461634813;N;C;54;Email
UC0462780816;N;C;7;Email
