State,Ordered On,Product Category 1,Product Category 2,Product Category 3,Product Category 4,Total Net Sales,Total Gross Sales,Order ID,Market Segment
California,2010-02-18 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Bevis Steel Folding Chairs,$2141.34,$2230.5625,1,CORPORATE
California,2010-02-18 00:00:00,FURNITURE,OFFICE FURNISHINGS,LIGHTING,Longer-Life Soft White Bulbs,$81.99,$83.6633,1,CORPORATE
California,2010-02-18 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,POLY BINDERS,Avery Non-Stick Binders,$138.48,$144.25,1,CORPORATE
California,2010-02-19 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1896,$254.13,$264.7188,1,CONSUMER
California,2010-02-22 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 252,$2032.08,$2139.0316,1,HOME OFFICE
California,2010-02-23 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1882,$119.04,$128,1,CORPORATE
California,2010-02-24 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1959,$163.42,$183.618,1,CORPORATE
California,2010-02-24 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 210,$183.71,$199.6848,1,CORPORATE
California,2010-02-24 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 5185,$1498.3,$1498.3,1,HOME OFFICE
California,2010-02-24 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony 6162M,$4202.36,$4377.4583,1,CORPORATE
California,2010-02-26 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,ROUND RING BINDERS,Avery Legal 4-Ring Binder,$1032.54,$1110.2581,1,CONSUMER
California,2010-02-26 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1959,$176.55,$191.9022,1,HOME OFFICE
California,2010-02-27 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 500,$299.34,$299.34,1,CORPORATE
California,2010-02-28 00:00:00,FURNITURE,TABLES,SHOP TABLES,Safco Drafting Table,$255.48,$283.8667,1,SMALL BUSINESS
California,2010-02-28 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 342,$148.81,$161.75,1,SMALL BUSINESS
California,2010-02-28 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Logitech Access Keyboard,$703.49,$790.4382,1,SMALL BUSINESS
California,2010-03-03 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,PINS AND TACKS,OIC Thumb-Tacks,$19.96,$21.6957,1,CONSUMER
California,2010-03-03 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Microsoft Office Keyboard,$1797.15,$1872.0313,1,CONSUMER
California,2010-03-04 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1960,$1488.91,$1600.9785,1,SMALL BUSINESS
California,2010-03-04 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 31,$179.11,$201.2472,1,SMALL BUSINESS
California,2010-03-04 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Belkin ErgoBoard™ Keyboard,$234.29,$254.663,1,SMALL BUSINESS
California,2010-03-04 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory30,$1722.72,$1914.1333,1,SMALL BUSINESS
California,2010-03-05 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1935,$829.21,$931.6966,1,CORPORATE
California,2010-03-11 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 349,$160.92,$169.3895,1,CORPORATE
California,2010-03-12 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 493,$76.09,$86.4659,1,SMALL BUSINESS
California,2010-03-12 00:00:00,OFFICE SUPPLIES,PAPER,WRITINGS PADS,Unpadded Memo Slips,$142.5,$160.1124,1,SMALL BUSINESS
California,2010-03-12 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 323,$79.47,$86.3804,1,SMALL BUSINESS
California,2010-03-14 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens 5185I,$8738.1,$8738.1,1,CORPORATE
California,2010-03-15 00:00:00,FURNITURE,BOOKCASES,METAL BOOKCASES,"Hon Metal Bookcases, Gray",$322.88,$326.1414,1,SMALL BUSINESS
California,2010-03-15 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDER ACCESSORIES,Cardinal® Hold-It CD Pocket,$251.95,$257.0918,1,CONSUMER
California,2010-03-15 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1938,$833.57,$833.57,1,CORPORATE
California,2010-03-15 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 197,$778.93,$786.798,1,CORPORATE
California,2010-03-19 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HEAVY DUTY BINDERS,Aluminum Screw Posts,$157.12,$163.6667,1,CORPORATE
California,2010-03-19 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Logitech Access Keyboard,$165.9,$174.6316,1,CONSUMER
California,2010-03-19 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 5170,$1247.21,$1385.7889,1,CONSUMER
California,2010-03-19 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens 2160I,$7209.59,$7669.7766,1,CORPORATE
California,2010-03-19 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory29,$386.5,$420.1087,1,SMALL BUSINESS
California,2010-03-19 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory6,$1460.8,$1623.1111,1,CONSUMER
California,2010-03-20 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1913,$988.65,$998.6364,1,CONSUMER
California,2010-03-26 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 189,$5628.42,$5628.42,1,CONSUMER
California,2010-03-27 00:00:00,FURNITURE,OFFICE FURNISHINGS,CLOCKS,"6"" Cubicle Wall Clock, Black",$365.21,$396.9674,1,CORPORATE
California,2010-03-27 00:00:00,OFFICE SUPPLIES,APPLIANCES,SURGE PROTECTORS,Staples 6 Outlet Surge,$179.26,$179.26,1,CORPORATE
California,2010-03-27 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 508,$59.89,$63.0421,1,CORPORATE
California,2010-03-27 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 520,$6.56,$7.3708,1,CORPORATE
California,2010-03-27 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,iDEN i30sx,$3681.03,$3834.4063,1,CORPORATE
California,2010-03-28 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,Letter Size Cart,$707.86,$786.5111,1,HOME OFFICE
California,2010-03-28 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony 6160M,$3883.12,$3922.3434,1,HOME OFFICE
California,2010-03-29 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,BINDER CLIPS,Staples Bulldog Clip,$82.83,$83.6667,1,CORPORATE
California,2010-03-30 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,ROUND RING BINDERS,Lock-Up Easel 'Spel-Binder',$1381.65,$1409.8469,1,CORPORATE
California,2010-03-30 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,HIGHLIGHTERS,4009 Highlighters,$7.3,$7.9348,1,CORPORATE
California,2010-03-31 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HEAVY DUTY BINDERS,Acco Hanging Data Binders,$99.25,$100.2525,1,SMALL BUSINESS
California,2010-03-31 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,BINDER CLIPS,Staples Bulldog Clip,$80.04,$80.8485,1,CONSUMER
California,2010-03-31 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,PAPER CLIPS,Staples Vinyl Paper Clips,$206.75,$219.9468,1,CONSUMER
California,2010-03-31 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,i500plus,$417.5,$421.7172,1,CONSUMER
California,2010-04-02 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1951,$375.66,$403.9355,1,CONSUMER
California,2010-04-02 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,CF 768,$1591.58,$1788.2921,1,CONSUMER
California,2010-04-04 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 517,$29.43,$30.0306,1,CORPORATE
California,2010-04-05 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,PAPER CLIPS,Acco® Glide Clips,$164.03,$172.6632,1,CONSUMER
California,2010-04-06 00:00:00,OFFICE SUPPLIES,ENVELOPES,COLORED ENVELOPES,Colored Envelopes,$91.56,$92.4848,1,SMALL BUSINESS
California,2010-04-08 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,T68,$221.98,$221.98,1,SMALL BUSINESS
California,2010-04-10 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 2160,$3632.14,$4035.7111,1,CORPORATE
California,2010-04-10 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory13,$1548.09,$1646.9043,1,CORPORATE
California,2010-04-12 00:00:00,FURNITURE,OFFICE FURNISHINGS,CLOCKS,24-Hour Round Wall Clock,$987.82,$1028.9792,1,SMALL BUSINESS
California,2010-04-12 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 482,$121.48,$126.5417,1,SMALL BUSINESS
California,2010-04-12 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 320,$202.83,$213.5053,1,SMALL BUSINESS
California,2010-04-14 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,"Leather Task Chair, Black",$4109.36,$4371.6596,1,CORPORATE
California,2010-04-14 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 6120,$70.78,$76.1075,1,CORPORATE
California,2010-04-16 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Imation CD-R,$112.12,$113.2525,1,CORPORATE
California,2010-04-16 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory32,$2624.99,$2853.25,1,CORPORATE
California,2010-04-20 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery File Folder Labels,$85.42,$85.42,1,CONSUMER
California,2010-04-20 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,g520,$1454.72,$1515.3333,1,CONSUMER
California,2010-04-21 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 195,$153.4,$161.4737,1,HOME OFFICE
California,2010-04-23 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1979,$1149.79,$1161.404,1,SMALL BUSINESS
California,2010-04-23 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,RUBBER BANDS,"Super Bands, 12/Pack",$66.78,$75.8864,1,SMALL BUSINESS
California,2010-04-23 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,LX 788,$5742.94,$6381.0444,1,SMALL BUSINESS
California,2010-04-23 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony 6161I,$3142.97,$3492.1889,1,SMALL BUSINESS
California,2010-04-25 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Hon Pagoda™ Stacking Chairs,$2555.26,$2747.5914,1,CONSUMER
California,2010-04-25 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1990,$157.98,$157.98,1,CONSUMER
California,2010-04-26 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,KF 688,$572.55,$602.6842,1,CORPORATE
California,2010-04-27 00:00:00,FURNITURE,TABLES,END TABLES,Hon 4060 Series Tables,$4255.95,$4342.8061,1,SMALL BUSINESS
California,2010-04-28 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1918,$128.94,$131.5714,1,CORPORATE
California,2010-04-28 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1895,$190.58,$211.7556,1,CORPORATE
California,2010-04-28 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1998,$21.07,$22.9022,1,HOME OFFICE
California,2010-04-28 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,T28 WORLD,$3700.82,$3776.3469,1,CORPORATE
California,2010-05-01 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1957,$290.6,$290.6,1,CONSUMER
California,2010-05-02 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HEAVY DUTY BINDERS,Heavy-Duty E-Z-D® Binders,$444.3,$499.2135,1,CORPORATE
California,2010-05-02 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Logitech Elite Keyboard,$1425.08,$1454.1633,1,HOME OFFICE
California,2010-05-05 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 49,$32.02,$34.4301,1,CORPORATE
California,2010-05-05 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1968,$290.08,$329.6364,1,CORPORATE
California,2010-05-05 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1988,$1344.94,$1358.5253,1,CORPORATE
California,2010-05-05 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,"Memorex 4.7GB DVD-R, 3/Pack",$652.33,$665.6429,1,CORPORATE
California,2010-05-09 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HEAVY DUTY BINDERS,Vinyl Sectional Post Binders,$217.04,$228.4632,1,CORPORATE
California,2010-05-09 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1911,$2247.7,$2391.1702,1,CORPORATE
California,2010-05-12 00:00:00,FURNITURE,OFFICE FURNISHINGS,PLASTIC DESK SETS,Eldon Wave Desk Accessories,$231.58,$233.9192,1,HOME OFFICE
California,2010-05-13 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDER ACCESSORIES,3M Organizer Strips,$47.45,$47.9293,1,CORPORATE
California,2010-05-13 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 334,$140.69,$152.9239,1,CORPORATE
California,2010-05-14 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 502,$160.73,$170.9894,1,CORPORATE
California,2010-05-15 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,ELITE Series,$5092.07,$5304.2396,1,CORPORATE
California,2010-05-15 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens 300 Series Non-Flip,$1862.71,$2002.914,1,CORPORATE
California,2010-05-16 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1968,$187.95,$195.7813,1,HOME OFFICE
California,2010-05-16 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 309,$483.93,$549.9205,1,HOME OFFICE
California,2010-05-17 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell Chalk Holder,$68.98,$73.383,1,CORPORATE
California,2010-05-18 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 488,$93.03,$103.3667,1,SMALL BUSINESS
California,2010-05-18 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 323,$66.99,$69.7813,1,CONSUMER
California,2010-05-18 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Timeport L7089,$3808.83,$4140.0326,1,SMALL BUSINESS
California,2010-05-19 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1892,$968.31,$1100.3523,1,SMALL BUSINESS
California,2010-05-20 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,SHELVING,Safco Industrial Shelving,$2585.93,$2722.0316,1,HOME OFFICE
California,2010-05-21 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1954,$195.39,$203.5313,1,HOME OFFICE
California,2010-05-21 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 210,$26.41,$27.5104,1,HOME OFFICE
California,2010-05-26 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,Coloredge Poster Frame,$151.5,$153.0303,1,CORPORATE
California,2010-05-26 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Maxell 4.7GB DVD-R 5/Pack,$24.97,$26.8495,1,CORPORATE
California,2010-05-26 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory38,$3503.82,$3808.5,1,CORPORATE
California,2010-05-28 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,"Leather Task Chair, Black",$3905.82,$4438.4318,1,CONSUMER
California,2010-05-28 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 3390,$2818.51,$2966.8526,1,CONSUMER
California,2010-05-29 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1982,$1041.53,$1170.2584,1,CORPORATE
California,2010-05-29 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens 300 Series Flip,$8993,$9466.3158,1,CORPORATE
California,2010-05-29 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,T28 WORLD,$7836.31,$8517.7283,1,CORPORATE
California,2010-06-01 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 3360,$1172.57,$1274.5326,1,CONSUMER
California,2010-06-01 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,iDEN i95,$1535.33,$1668.837,1,CONSUMER
California,2010-06-02 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDER ACCESSORIES,Avery Hole Reinforcements,$269.78,$290.086,1,SMALL BUSINESS
California,2010-06-02 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1896,$343.8,$358.125,1,SMALL BUSINESS
California,2010-06-02 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1947,$159.28,$160.8889,1,HOME OFFICE
California,2010-06-02 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 31,$48.51,$52.1613,1,HOME OFFICE
California,2010-06-02 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 32,$13.29,$14.9326,1,CONSUMER
California,2010-06-04 00:00:00,OFFICE SUPPLIES,ENVELOPES,COLORED ENVELOPES,Colored Envelopes,$35.66,$37.1458,1,HOME OFFICE
California,2010-06-04 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 515,$315.37,$354.3483,1,HOME OFFICE
California,2010-06-04 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1992,$83.39,$88.7128,1,HOME OFFICE
California,2010-06-04 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,T65,$795.88,$846.6809,1,HOME OFFICE
California,2010-06-05 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,T68,$3241.24,$3411.8316,1,CORPORATE
California,2010-06-07 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Logitech Cordless Access Duo,$489.37,$556.1023,1,HOME OFFICE
California,2010-06-11 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 337,$29.95,$34.0341,1,CORPORATE
California,2010-06-17 00:00:00,FURNITURE,TABLES,MEETING ROOM TABLES,BPI Conference Tables,$1550.92,$1632.5474,1,CONSUMER
California,2010-06-17 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1894,$138.31,$141.1327,1,SMALL BUSINESS
California,2010-06-17 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 329,$78.2,$84.086,1,SMALL BUSINESS
California,2010-06-17 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,PENCILS,Economy #2 Pencils,$19.5,$22.1591,1,SMALL BUSINESS
California,2010-06-19 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDER ACCESSORIES,Cardinal® Hold-It CD Pocket,$104.77,$116.4111,1,HOME OFFICE
California,2010-06-20 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDING SUPPLIES,GBC Personal VeloBind Strips,$200.73,$211.2947,1,CONSUMER
California,2010-06-22 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 517,$130.43,$138.7553,1,CORPORATE
California,2010-06-23 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 473,$68.83,$72.4526,1,CORPORATE
California,2010-06-23 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 5185,$5021.86,$5458.5435,1,CORPORATE
California,2010-06-25 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Bevis Steel Folding Chairs,$4772.06,$4772.06,1,CORPORATE
California,2010-06-25 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,Dax Clear Box Frame,$98.51,$100.5204,1,CORPORATE
California,2010-06-25 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1978,$71.59,$74.5729,1,CORPORATE
California,2010-06-25 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,i2000,$4873.22,$5475.5281,1,CORPORATE
California,2010-06-25 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,LX 788,$2430.64,$2480.2449,1,CORPORATE
California,2010-06-26 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1891,$1252.65,$1265.303,1,SMALL BUSINESS
California,2010-06-26 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 350,$154.73,$171.9222,1,CORPORATE
California,2010-06-26 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,CF 788,$1179.67,$1228.8229,1,CORPORATE
California,2010-06-29 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDING SUPPLIES,GBC Wire Binding Combs,$324.04,$327.3131,1,CORPORATE
California,2010-06-29 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,"Memorex 4.7GB DVD+RW, 3/Pack",$1241.87,$1307.2316,1,CORPORATE
California,2010-07-01 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 21,$88.35,$99.2697,1,HOME OFFICE
California,2010-07-03 00:00:00,FURNITURE,TABLES,END TABLES,Hon 5100 Series Wood Tables,$8239.08,$8764.9787,1,CONSUMER
California,2010-07-03 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1982,$838.11,$941.6966,1,CONSUMER
California,2010-07-03 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,StarTAC ST7762,$506.88,$539.234,1,CONSUMER
California,2010-07-05 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HEAVY DUTY BINDERS,Computer Printout Index Tabs,$16.75,$16.9192,1,SMALL BUSINESS
California,2010-07-05 00:00:00,OFFICE SUPPLIES,PAPER,WRITINGS PADS,Unpadded Memo Slips,$191.72,$201.8105,1,SMALL BUSINESS
California,2010-07-06 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1919,$831.4,$875.1579,1,HOME OFFICE
California,2010-07-06 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Ericsson 5125,$4961.35,$5392.7717,1,CORPORATE
California,2010-07-07 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 350,$161.65,$171.9681,1,CORPORATE
California,2010-07-11 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,PAPER CLIPS,Ideal Clamps,$97.72,$97.72,1,CORPORATE
California,2010-07-11 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Verbatim DVD Rewritable Disc,$80.88,$87.913,1,CORPORATE
California,2010-07-11 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Sony Accessory28,$1988.78,$2115.7234,1,SMALL BUSINESS
California,2010-07-16 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 197,$192.1,$218.2955,1,HOME OFFICE
California,2010-07-16 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens 5185I,$7307.62,$7774.0638,1,HOME OFFICE
California,2010-07-18 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 203,$288.37,$327.6932,1,HOME OFFICE
California,2010-07-20 00:00:00,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",LETTER OPENERS,Letter Slitter,$80.46,$90.4045,1,SMALL BUSINESS
California,2010-07-20 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Maxell DVD-RAM Discs,$334.23,$348.1563,1,SMALL BUSINESS
California,2010-07-24 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDING SUPPLIES,GBC Plastic Binding Combs,$188.61,$214.3295,1,HOME OFFICE
California,2010-07-24 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1940,$386.43,$415.5161,1,HOME OFFICE
California,2010-07-24 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 23,$218.89,$223.3571,1,HOME OFFICE
California,2010-07-24 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,HIGHLIGHTERS,4009 Highlighters,$24.23,$27.5341,1,HOME OFFICE
